route_id,service_id,trip_id,trip_headsign,direction_id,shape_id,wheelchair_accessible
578,0000000662022091220230609,0003855852022091220230609,Ss.240 "Alla Staffa",0,D77_E5191a_sub2,1
578,0000000592022091220230609,0003855862022091220230609,Marco,0,D243_N5147_Andata_sub2,1
582,0000000672022091220230609,0003855932022091220230609,S.Ilario Via Monti,1,D317_R5224a_Ritorno_sub1,1
578,0000000662022091220230609,0003855962022091220230609,Volano Via Roma,1,D277_R5114a_Ritorno_sub2,1
598,0000000662022091220230609,0003855972022091220230609,Nomi Piazza Springa,0,D55_C5821_Andata_sub2,2
598,0000000662022091220230609,0003855982022091220230609,Nomi Piazza Springa,0,D63_C5829_Andata_sub1,2
598,0000000662022091220230609,0003855992022091220230609,Nomi Piazza Springa,0,D57_C5823_Andata_sub1,2
598,0000000662022091220230609,0003856002022091220230609,Nomi Piazza Springa,0,D57_C5823_Andata_sub1,2
598,0000000662022091220230609,0003856012022091220230609,Nomi Piazza Springa,0,D57_C5823_Andata_sub1,2
598,0000000662022091220230609,0003856022022091220230609,Nomi Piazza Springa,0,D57_C5823_Andata_sub1,2
598,0000000662022091220230609,0003856032022091220230609,Nomi Piazza Springa,0,D57_C5823_Andata_sub1,2
598,0000000662022091220230609,0003856042022091220230609,Nomi Piazza Springa,0,D63_C5829_Andata_sub1,2
598,0000000662022091220230609,0003856052022091220230609,Nomi Piazza Springa,0,D59_C5825_Andata_sub2,2
598,0000000662022091220230609,0003856062022091220230609,Nomi Piazza Springa,0,D57_C5823_Andata_sub1,2
598,0000000662022091220230609,0003856072022091220230609,Nomi Piazza Springa,0,D59_C5825_Andata_sub2,2
598,0000000662022091220230609,0003856082022091220230609,Besenello Nord,1,D59_C5825_Andata_sub1,2
598,0000000662022091220230609,0003856092022091220230609,Volano Casa di Riposo,1,D57_C5823_Andata_sub2,2
598,0000000662022091220230609,0003856102022091220230609,Volano Casa di Riposo,1,D57_C5823_Andata_sub2,2
598,0000000662022091220230609,0003856112022091220230609,Volano Casa di Riposo,1,D57_C5823_Andata_sub2,2
598,0000000662022091220230609,0003856122022091220230609,Volano Casa di Riposo,1,D56_C5822_Ritorno_sub2,2
598,0000000662022091220230609,0003856132022091220230609,Volano Casa di Riposo,1,D57_C5823_Andata_sub2,2
598,0000000662022091220230609,0003856142022091220230609,Volano Casa di Riposo,1,D57_C5823_Andata_sub2,2
598,0000000662022091220230609,0003856152022091220230609,Volano Casa di Riposo,1,D56_C5822_Ritorno_sub2,2
598,0000000662022091220230609,0003856162022091220230609,Besenello Nord,1,D59_C5825_Andata_sub1,2
598,0000000662022091220230609,0003856172022091220230609,Corso Verona Ospedale,1,D64_C5830_Ritorno_sub1,2
598,0000000662022091220230609,0003856182022091220230609,Corso Verona Ospedale,1,D64_C5830_Ritorno_sub1,2
578,0000000592022091220230609,0003856192022091220230609,Marco,0,D301_R5153_Andata_sub2,1
578,0000000662022091220230609,0003856212022091220230609,Besenello Nord,1,D270_R5108a_Ritorno_sub2,1
578,0000000662022091220230609,0003856222022091220230609,Besenello Nord,1,D270_R5108a_Ritorno_sub2,1
578,0000000592022091220230609,0003856232022091220230609,Besenello Nord,1,D270_R5108a_Ritorno_sub2,1
578,0000000592022091220230609,0003856242022091220230609,Marco,0,D288_R5127b_Andata_sub1,1
578,0000000662022091220230609,0003856252022091220230609,Marco,0,D288_R5127b_Andata_sub1,1
578,0000000662022091220230609,0003856262022091220230609,Marco,0,D288_R5127b_Andata_sub1,1
590,0000000602022091220230609,0003856272022091220230609,Lenzima,0,D109_E5353a_sub1,1
590,0000000672022091220230609,0003856282022091220230609,Lenzima,0,D109_E5353a_sub1,1
578,0000000672022091220230609,0003856352022091220230609,Stazione Fs,0,D109_E5353a_sub1,1
512,0000000602022091220221105,0003856402022091220221105,Piazzale Orsi Ist. Veronesi,1,D54_C5728c_sub1,2
601,0000000662022091220230609,0003856412022091220230609,Castellano Centro,1,D98_E5346_sub1,2
601,0000000822022091220230609,0003856422022091220230609,Castellano Centro,1,D98_E5346_sub1,2
601,0000000662022091220230609,0003856432022091220230609,Castellano Centro,1,D98_E5346_sub1,2
601,0000000592022091220230609,0003856442022091220230609,Castellano Centro,1,D98_E5346_sub1,2
601,0000000662022091220230609,0003856452022091220230609,Castellano Centro,1,D98_E5346_sub1,2
601,0000000822022091220230609,0003856462022091220230609,Lago di Cei Bellaria,1,D116_E5363d_sub1,2
601,0000000592022091220230609,0003856472022091220230609,Lago di Cei Bellaria,1,D116_E5363d_sub1,2
590,0000000662022091220230609,0003856612022091220230609,Pedersano Capolinea,1,D366_R5312c_Ritorno_sub2,1
590,0000000662022091220230609,0003856622022091220230609,Pedersano Capolinea,1,D366_R5312c_Ritorno_sub2,1
590,0000000822022091220230609,0003856632022091220230609,Pedersano Capolinea,1,D366_R5312c_Ritorno_sub2,1
590,0000000822022091220230609,0003856642022091220230609,Pedersano Capolinea,1,D366_R5312c_Ritorno_sub2,1
590,0000000822022091220230609,0003856682022091220230609,Pedersano Capolinea,1,D435_R5344a_Ritorno_sub2,1
590,0000000822022091220230609,0003856692022091220230609,Pedersano Capolinea,1,D398_R5326c_Ritorno_sub1,1
590,0000000822022091220230609,0003856702022091220230609,Castellano Centro,1,D403_R5328c_Ritorno_sub1,1
590,0000000822022091220230609,0003856712022091220230609,Castellano Centro,1,D403_R5328c_Ritorno_sub1,1
590,0000000822022091220230609,0003856722022091220230609,Castellano Centro,1,D403_R5328c_Ritorno_sub1,1
590,0000000822022091220230609,0003856742022091220230609,Castellano Centro,1,D419_R5334_Ritorno_sub2,1
601,0000000662022091220230609,0003856752022091220230609,Villa Lagarina Via Alpini,0,D380_R5320b_Ritorno_sub1,2
601,0000000822022091220230609,0003856762022091220230609,Villa Lagarina Via Alpini,0,D380_R5320b_Ritorno_sub1,2
601,0000000662022091220230609,0003856772022091220230609,Villa Lagarina Via Alpini,0,D380_R5320b_Ritorno_sub1,2
601,0000000592022091220230609,0003856782022091220230609,Villa Lagarina Via Alpini,0,D380_R5320b_Ritorno_sub1,2
601,0000000662022091220230609,0003856792022091220230609,Villa Lagarina Via Alpini,0,D380_R5320b_Ritorno_sub1,2
601,0000000822022091220230609,0003856802022091220230609,Villa Lagarina Via Alpini,0,D116_E5363d_sub2,2
601,0000000592022091220230609,0003856812022091220230609,Villa Lagarina Via Alpini,0,D116_E5363d_sub2,2
590,0000000662022091220230609,0003856822022091220230609,Isera Cimitero,0,D338_R5301d_Andata_PRINCIPALE_sub1,1
590,0000000662022091220230609,0003856832022091220230609,Isera Cimitero,0,D338_R5301d_Andata_PRINCIPALE_sub1,1
590,0000000662022091220230609,0003856842022091220230609,Isera Cimitero,0,D338_R5301d_Andata_PRINCIPALE_sub1,1
590,0000000662022091220230609,0003856852022091220230609,Isera Cimitero,0,D342_R5303d_Andata_sub1,1
590,0000000662022091220230609,0003856862022091220230609,Isera Cimitero,0,D342_R5303d_Andata_sub1,1
590,0000000662022091220230609,0003856872022091220230609,Isera Cimitero,0,D342_R5303d_Andata_sub1,1
590,0000000662022091220230609,0003856882022091220230609,Isera Cimitero,0,D342_R5303d_Andata_sub1,1
590,0000000662022091220230609,0003856892022091220230609,Lenzima,0,D351_R5305l_Andata_sub2,1
590,0000000662022091220230609,0003856902022091220230609,Lenzima,0,D351_R5305l_Andata_sub2,1
590,0000000822022091220230609,0003856912022091220230609,Lenzima,0,D351_R5305l_Andata_sub2,1
590,0000000662022091220230609,0003856922022091220230609,Lenzima,0,D358_R5307g_Andata_sub1,1
590,0000000822022091220230609,0003856932022091220230609,Lenzima,0,D358_R5307g_Andata_sub1,1
590,0000000672022091220230609,0003856942022091220230609,Stazione Fs,0,D364_R5311a_Andata_sub2,1
590,0000000592022091220230609,0003856952022091220230609,Stazione Fs,0,D373_R5313d_Andata_sub2,1
590,0000000662022091220230609,0003856962022091220230609,Isera Cimitero,0,D379_R5319b_Andata_sub1,1
590,0000000662022091220230609,0003856972022091220230609,Isera Cimitero,0,D382_R5321a_Andata_sub2,1
590,0000000822022091220230609,0003856982022091220230609,Stazione Fs,0,D387_R5323d_Andata_sub2,1
590,0000000662022091220230609,0003856992022091220230609,Stazione Fs,0,D387_R5323d_Andata_sub2,1
590,0000000662022091220230609,0003857002022091220230609,Isera Cimitero,0,D394_R5325a_Andata_sub1,1
590,0000000822022091220230609,0003857012022091220230609,Lenzima,0,D406_R5329_Andata_sub1,1
590,0000000822022091220230609,0003857022022091220230609,Lenzima,0,D409_R5331_Andata_sub1,1
590,0000000822022091220230609,0003857032022091220230609,Lenzima,0,D415_R5333_Andata_sub1,1
590,0000000822022091220230609,0003857042022091220230609,Lenzima,0,D420_R5335a_Andata_sub2,1
590,0000000822022091220230609,0003857052022091220230609,Lenzima,0,D424_R5339b_Andata_sub2,1
590,0000000822022091220230609,0003857062022091220230609,Lenzima,0,D427_R5341a_Andata_sub2,1
590,0000000822022091220230609,0003857072022091220230609,Lenzima,0,D434_R5343_Andata_sub1,1
580,0000000592022091220230609,0003857082022091220230609,Piazzale S.Giorgio Ovest,0,D471_R5631a_Andata_PRINCIPALE_sub1,1
512,0000001572022091220230609,0003857102022091220230609,Moietto,1,D129_E5796_sub2,2
512,0000001562022091220230609,0003857112022091220230609,Moietto,1,D129_E5796_sub2,2
512,0000000772022091220230609,0003857122022091220230609,Moietto,1,D129_E5796_sub2,2
578,0000000672022091220230609,0003857152022091220230609,Piazzale Orsi Stazione Fs,1,D227_F5256_Ritorno_sub2,1
580,0000000672022091220230609,0003857172022091220230609,Viale Dei Colli Sc. Alberghiera,1,D252_N5672a_Ritorno_sub2,1
580,0000000672022091220230609,0003857182022091220230609,Viale Dei Colli Sc. Alberghiera,1,D470_R5630a_Ritorno_sub1,1
602,0000000672022091220230609,0003857192022091220230609,Pomarolo Chiesa,0,D21_C5204a_Ritorno_sub1,2
590,0000000822022091220221105,0003857212022091220221105,Corso Bettini "Mart",0,D379_R5319b_Andata_sub1,1
590,0000000822022091220221105,0003857222022091220221105,Villa Lagarina Via Magrè,1,D443_R5398a_Ritorno_sub1,1
594,0000000822022091220221105,0003857242022091220221105,Brancolino Sp.90,0,D457_R5507_Andata_sub1,1
594,0000000822022091220221105,0003857252022091220221105,Villa Lagarina Via Magrè,0,D458_R5509a_Andata_sub2,1
594,0000000822022091220221105,0003857262022091220221105,Villa Lagarina Via Magrè,0,D458_R5509a_Andata_sub2,1
594,0000000822022091220221105,0003857272022091220221105,Villa Lagarina Via Magrè,0,D458_R5509a_Andata_sub2,1
594,0000000822022091220221105,0003857282022091220221105,Villa Lagarina Via Magrè,0,D458_R5509a_Andata_sub2,1
594,0000000822022091220221105,0003857292022091220221105,Villa Lagarina Via Magrè,0,D458_R5509a_Andata_sub2,1
594,0000000822022091220221105,0003857302022091220221105,Villa Lagarina Via Magrè,0,D458_R5509a_Andata_sub2,1
594,0000000822022091220221105,0003857312022091220221105,Villa Lagarina Via Magrè,0,D459_R5511a_Andata_sub2,1
594,0000000822022091220221105,0003857322022091220221105,Villa Lagarina Via Magrè,0,D458_R5509a_Andata_sub2,1
592,0000000662022091220221105,0003857422022091220221105,Lenzima,0,D446_R5403a_Andata_sub2,1
594,0000000662022091220221105,0003857452022091220221105,Villa Lagarina Via Magrè,0,D458_R5509a_Andata_sub2,1
592,0000000662022091220221105,0003857462022091220221105,Lenzima,0,D444_R5401a_Andata_PRINCIPALE_sub1,1
594,0000000662022091220221105,0003857492022091220221105,Villa Lagarina Via Magrè,0,D458_R5509a_Andata_sub2,1
592,0000000662022091220221105,0003857502022091220221105,Lenzima,0,D452_R5409a_Andata_sub1,1
594,0000000662022091220221105,0003857532022091220221105,Villa Lagarina Via Magrè,0,D458_R5509a_Andata_sub2,1
592,0000000662022091220221105,0003857542022091220221105,Isera Cimitero,0,D448_R5405a_Andata_sub2,1
594,0000000662022091220221105,0003857572022091220221105,Villa Lagarina Via Magrè,0,D458_R5509a_Andata_sub2,1
592,0000000662022091220221105,0003857582022091220221105,Lenzima,0,D444_R5401a_Andata_PRINCIPALE_sub1,1
594,0000000662022091220221105,0003857642022091220221105,Villa Lagarina Via Magrè,0,D456_R5505_Andata_sub2,1
592,0000000662022091220221105,0003857652022091220221105,Lenzima,0,D444_R5401a_Andata_PRINCIPALE_sub1,1
594,0000000662022091220221105,0003857682022091220221105,Villa Lagarina Via Magrè,0,D458_R5509a_Andata_sub2,1
592,0000000662022091220221105,0003857692022091220221105,Lenzima,0,D444_R5401a_Andata_PRINCIPALE_sub1,1
594,0000000662022091220221105,0003857722022091220221105,Villa Lagarina Via Magrè,0,D458_R5509a_Andata_sub2,1
592,0000000662022091220221105,0003857732022091220221105,Isera Cimitero,0,D448_R5405a_Andata_sub2,1
594,0000000662022091220221105,0003857762022091220221105,Villa Lagarina Via Magrè,0,D458_R5509a_Andata_sub2,1
592,0000000662022091220221105,0003857772022091220221105,Isera Cimitero,0,D448_R5405a_Andata_sub2,1
594,0000000662022091220221105,0003857802022091220221105,Villa Lagarina Via Magrè,0,D458_R5509a_Andata_sub2,1
592,0000000662022091220221105,0003857812022091220221105,Lenzima,0,D444_R5401a_Andata_PRINCIPALE_sub1,1
594,0000000662022091220221105,0003857842022091220221105,Villa Lagarina Via Magrè,0,D458_R5509a_Andata_sub2,1
592,0000000662022091220221105,0003857852022091220221105,Lenzima,0,D444_R5401a_Andata_PRINCIPALE_sub1,1
594,0000000662022091220221105,0003857882022091220221105,Villa Lagarina Via Magrè,0,D458_R5509a_Andata_sub2,1
592,0000000662022091220221105,0003857892022091220221105,Isera Cimitero,0,D448_R5405a_Andata_sub2,1
594,0000000662022091220221105,0003857922022091220221105,Villa Lagarina Via Magrè,0,D458_R5509a_Andata_sub2,1
592,0000000662022091220221105,0003857932022091220221105,Lenzima,0,D444_R5401a_Andata_PRINCIPALE_sub1,1
594,0000000662022091220221105,0003857962022091220221105,Villa Lagarina Via Magrè,0,D458_R5509a_Andata_sub2,1
592,0000000662022091220221105,0003857972022091220221105,Lenzima,0,D452_R5409a_Andata_sub1,1
594,0000000662022091220221105,0003858002022091220221105,Villa Lagarina Via Magrè,0,D458_R5509a_Andata_sub2,1
578,0000000662022091220230609,0003858032022091220230609,Via Manzoni Via Paoli,1,D279_R5116c_Ritorno_sub1,1
582,0000000672022091220230609,0003858072022091220230609,Stazione Fs,0,D285_R5121a_Andata_sub1,1
580,0000000672022091220230609,0003858102022091220230609,Viale Vittoria Fucine,0,D477_R5643_Andata_sub2,1
582,0000000592022091220230609,0003858162022091220230609,Nomi Piazza Springa,1,D321_R5232_Ritorno_sub2,1
582,0000000592022091220230609,0003858172022091220230609,Mori Via Don Sturzo,0,D329_R5243_Andata_sub1,1
582,0000000602022091220230609,0003858392022091220230609,S.Ilario Via Monti,1,D316_R5222_Ritorno_sub2,1
580,0000000592022091220230609,0003858452022091220230609,Corso Verona Ospedale,0,D482_R5651b_Andata_(Ospedale)_sub1,1
580,0000000672022091220230609,0003858462022091220230609,Piazza Filzi Via Del Porto,0,D483_R5659_Andata_sub2,1
580,0000000602022091220230609,0003858472022091220230609,Via Zeni "Meccatronica",0,D484_R5663_Andata_sub2,1
580,0000000592022091220230609,0003858482022091220230609,Via Zeni "Meccatronica",0,D485_R5665_Andata_sub1,1
580,0000000602022091220230609,0003858492022091220230609,Viale Vittoria Scuole Degasperi,0,D486_R5667_Andata_sub2,1
580,0000000602022091220230609,0003858502022091220230609,Piazzale Orsi Ist. Veronesi,0,D487_R5669a_Andata_sub1,1
580,0000000592022091220230609,0003858512022091220230609,Costa Capolinea,1,D466_R5610b_Ritorno_sub1,1
580,0000000592022091220230609,0003858522022091220230609,Costa Capolinea,1,D466_R5610b_Ritorno_sub1,1
580,0000000592022091220230609,0003858532022091220230609,Costa Capolinea,1,D466_R5610b_Ritorno_sub1,1
580,0000000592022091220230609,0003858542022091220230609,Costa Capolinea,1,D466_R5610b_Ritorno_sub1,1
580,0000000602022091220230609,0003858552022091220230609,S.Ilario Via Monti,1,D468_R5626_Ritorno_sub2,1
580,0000000602022091220230609,0003858562022091220230609,S.Ilario Via Monti,1,D468_R5626_Ritorno_sub2,1
580,0000000592022091220230609,0003858582022091220230609,Costa Capolinea,1,D469_R5628b_Ritorno_sub2,1
580,0000000602022091220230609,0003858592022091220230609,Costa Capolinea,1,D470_R5630a_Ritorno_sub1,1
580,0000000622022091220230609,0003858622022091220230609,Isera P.Zza S.Vincenzo-O.,0,D239_F5675a_Andata_sub1,1
580,0000000622022091220230609,0003858632022091220230609,Isera P.Zza S.Vincenzo-O.,0,D239_F5675a_Andata_sub1,1
580,0000000622022091220230609,0003858642022091220230609,Isera P.Zza S.Vincenzo-O.,0,D239_F5675a_Andata_sub1,1
580,0000000622022091220230609,0003858652022091220230609,Isera P.Zza S.Vincenzo-O.,0,D239_F5675a_Andata_sub1,1
580,0000000622022091220230609,0003858662022091220230609,Isera P.Zza S.Vincenzo-O.,0,D240_F5677_Andata_sub1,1
580,0000000622022091220230609,0003858672022091220230609,Isera P.Zza S.Vincenzo-O.,0,D240_F5677_Andata_sub1,1
580,0000000622022091220230609,0003858682022091220230609,Isera P.Zza S.Vincenzo-O.,0,D240_F5677_Andata_sub1,1
580,0000000622022091220230609,0003858692022091220230609,Isera P.Zza S.Vincenzo-O.,0,D240_F5677_Andata_sub1,1
580,0000000622022091220230609,0003858702022091220230609,Isera P.Zza S.Vincenzo-O.,0,D240_F5677_Andata_sub1,1
580,0000000622022091220230609,0003858712022091220230609,Corso Rosmini Posta,0,D239_F5675a_Andata_sub1,1
580,0000000622022091220230609,0003858722022091220230609,Corso Rosmini Posta,0,D239_F5675a_Andata_sub1,1
580,0000000622022091220230609,0003858732022091220230609,Costa Capolinea,1,D236_F5636a_Ritorno_sub1,1
580,0000000622022091220230609,0003858742022091220230609,Costa Capolinea,1,D236_F5636a_Ritorno_sub1,1
580,0000000622022091220230609,0003858752022091220230609,Costa Capolinea,1,D236_F5636a_Ritorno_sub1,1
580,0000000622022091220230609,0003858762022091220230609,Costa Capolinea,1,D236_F5636a_Ritorno_sub1,1
580,0000000622022091220230609,0003858772022091220230609,Costa Capolinea,1,D236_F5636a_Ritorno_sub1,1
580,0000000622022091220230609,0003858782022091220230609,Corso Rosmini Monumento,1,D236_F5636a_Ritorno_sub1,1
580,0000000622022091220230609,0003858792022091220230609,Corso Rosmini Monumento,1,D236_F5636a_Ritorno_sub1,1
580,0000000622022091220230609,0003858802022091220230609,Corso Rosmini Monumento,1,D236_F5636a_Ritorno_sub1,1
580,0000000622022091220230609,0003858812022091220230609,Costa Capolinea,1,D236_F5636a_Ritorno_sub1,1
580,0000000602022091220230609,0003858822022091220230609,Corso Rosmini Posta,0,D121_E5691_sub2,1
580,0000000672022091220230609,0003858832022091220230609,Piazzale Orsi Ist. Veronesi,0,D123_E5693_sub2,1
580,0000000592022091220230609,0003858842022091220230609,Costa Capolinea,1,D472_R5632a_Ritorno_PRINCIPALE_sub2,1
580,0000000592022091220230609,0003858852022091220230609,Costa Capolinea,1,D472_R5632a_Ritorno_PRINCIPALE_sub2,1
580,0000000592022091220230609,0003858862022091220230609,Costa Capolinea,1,D472_R5632a_Ritorno_PRINCIPALE_sub2,1
580,0000000592022091220230609,0003858872022091220230609,Costa Capolinea,1,D472_R5632a_Ritorno_PRINCIPALE_sub2,1
580,0000000592022091220230609,0003858882022091220230609,Costa Capolinea,1,D472_R5632a_Ritorno_PRINCIPALE_sub2,1
580,0000000592022091220230609,0003858892022091220230609,Costa Capolinea,1,D472_R5632a_Ritorno_PRINCIPALE_sub2,1
580,0000000592022091220230609,0003858902022091220230609,Costa Capolinea,1,D472_R5632a_Ritorno_PRINCIPALE_sub2,1
580,0000000592022091220230609,0003858912022091220230609,Costa Capolinea,1,D472_R5632a_Ritorno_PRINCIPALE_sub2,1
580,0000000592022091220230609,0003858922022091220230609,Costa Capolinea,1,D472_R5632a_Ritorno_PRINCIPALE_sub2,1
580,0000000602022091220230609,0003858932022091220230609,Costa Capolinea,1,D472_R5632a_Ritorno_PRINCIPALE_sub2,1
580,0000000592022091220230609,0003858942022091220230609,Costa Capolinea,1,D476_R5642a_Ritorno_(Ospedale)_sub1,1
580,0000000592022091220230609,0003858952022091220230609,Costa Capolinea,1,D476_R5642a_Ritorno_(Ospedale)_sub1,1
580,0000000592022091220230609,0003858962022091220230609,Costa Capolinea,1,D476_R5642a_Ritorno_(Ospedale)_sub1,1
580,0000000592022091220230609,0003858972022091220230609,Costa Capolinea,1,D476_R5642a_Ritorno_(Ospedale)_sub1,1
580,0000000592022091220230609,0003858982022091220230609,Costa Capolinea,1,D476_R5642a_Ritorno_(Ospedale)_sub1,1
580,0000000592022091220230609,0003858992022091220230609,Costa Capolinea,1,D476_R5642a_Ritorno_(Ospedale)_sub1,1
580,0000000592022091220230609,0003859002022091220230609,Costa Capolinea,1,D476_R5642a_Ritorno_(Ospedale)_sub1,1
580,0000000592022091220230609,0003859012022091220230609,Costa Capolinea,1,D476_R5642a_Ritorno_(Ospedale)_sub1,1
580,0000000592022091220230609,0003859022022091220230609,Costa Capolinea,1,D476_R5642a_Ritorno_(Ospedale)_sub1,1
580,0000000592022091220230609,0003859032022091220230609,Costa Capolinea,1,D476_R5642a_Ritorno_(Ospedale)_sub1,1
580,0000000592022091220230609,0003859042022091220230609,Costa Capolinea,1,D476_R5642a_Ritorno_(Ospedale)_sub1,1
580,0000000592022091220230609,0003859052022091220230609,Costa Capolinea,1,D476_R5642a_Ritorno_(Ospedale)_sub1,1
594,0000000602022091220230609,0003859062022091220230609,Villa Lagarina Via Marconi,0,D118_E5591_sub2,1
594,0000000672022091220230609,0003859072022091220230609,Villa Lagarina Via Marconi,0,D118_E5591_sub2,1
594,0000000822022091220230609,0003859082022091220230609,Corso Verona Ospedale,1,D462_R5516a_Ritorno_sub2,1
594,0000000822022091220221105,0003859092022091220221105,Corso Verona Ospedale,1,D461_R5514a_Ritorno_PRINCIPALE_sub2,1
594,0000000662022091220221105,0003859102022091220221105,Corso Verona Ospedale,1,D461_R5514a_Ritorno_PRINCIPALE_sub2,1
594,0000000822022091220221105,0003859112022091220221105,Corso Verona Ospedale,1,D461_R5514a_Ritorno_PRINCIPALE_sub2,1
594,0000000662022091220221105,0003859122022091220221105,Corso Verona Ospedale,1,D461_R5514a_Ritorno_PRINCIPALE_sub2,1
594,0000000822022091220221105,0003859132022091220221105,Corso Verona Ospedale,1,D461_R5514a_Ritorno_PRINCIPALE_sub2,1
594,0000000662022091220221105,0003859142022091220221105,Corso Verona Ospedale,1,D461_R5514a_Ritorno_PRINCIPALE_sub2,1
594,0000000822022091220221105,0003859152022091220221105,Corso Verona Ospedale,1,D461_R5514a_Ritorno_PRINCIPALE_sub2,1
594,0000000822022091220221105,0003859162022091220221105,Corso Verona Ospedale,1,D461_R5514a_Ritorno_PRINCIPALE_sub2,1
594,0000000822022091220221105,0003859172022091220221105,Corso Verona Ospedale,1,D461_R5514a_Ritorno_PRINCIPALE_sub2,1
594,0000000822022091220221105,0003859182022091220221105,Corso Verona Ospedale,1,D461_R5514a_Ritorno_PRINCIPALE_sub2,1
594,0000000822022091220221105,0003859192022091220221105,Corso Verona Ospedale,1,D461_R5514a_Ritorno_PRINCIPALE_sub2,1
594,0000000822022091220221105,0003859202022091220221105,Corso Verona Ospedale,1,D461_R5514a_Ritorno_PRINCIPALE_sub2,1
594,0000000662022091220221105,0003859212022091220221105,Corso Verona Ospedale,1,D461_R5514a_Ritorno_PRINCIPALE_sub2,1
594,0000000662022091220221105,0003859222022091220221105,Corso Verona Ospedale,1,D461_R5514a_Ritorno_PRINCIPALE_sub2,1
594,0000000662022091220221105,0003859232022091220221105,Corso Verona Ospedale,1,D461_R5514a_Ritorno_PRINCIPALE_sub2,1
594,0000000662022091220221105,0003859242022091220221105,Corso Verona Ospedale,1,D461_R5514a_Ritorno_PRINCIPALE_sub2,1
594,0000000662022091220221105,0003859252022091220221105,Corso Verona Ospedale,1,D461_R5514a_Ritorno_PRINCIPALE_sub2,1
594,0000000662022091220221105,0003859262022091220221105,Corso Verona Ospedale,1,D461_R5514a_Ritorno_PRINCIPALE_sub2,1
594,0000000662022091220221105,0003859272022091220221105,Corso Verona Ospedale,1,D461_R5514a_Ritorno_PRINCIPALE_sub2,1
594,0000000662022091220221105,0003859282022091220221105,Corso Verona Ospedale,1,D461_R5514a_Ritorno_PRINCIPALE_sub2,1
594,0000000662022091220221105,0003859292022091220221105,Corso Verona Ospedale,1,D462_R5516a_Ritorno_sub2,1
594,0000000662022091220221105,0003859302022091220221105,Piazzale Orsi Stazione Fs,1,D463_R5518a_Ritorno_sub2,1
594,0000000662022091220221105,0003859312022091220221105,Isera P.Zza S.Vincenzo-O.,1,D464_R5520b_Ritorno_sub1,1
594,0000000662022091220221105,0003859322022091220221105,Corso Verona Ospedale,1,D465_R5522b_Ritorno_sub2,1
592,0000000662022091220221105,0003859332022091220221105,Villa Lagarina Via Magrè,1,D445_R5402a_Ritorno_PRINCIPALE_sub2,1
592,0000000662022091220221105,0003859342022091220221105,Villa Lagarina Via Magrè,1,D445_R5402a_Ritorno_PRINCIPALE_sub2,1
592,0000000662022091220221105,0003859352022091220221105,Villa Lagarina Via Magrè,1,D445_R5402a_Ritorno_PRINCIPALE_sub2,1
592,0000000662022091220221105,0003859362022091220221105,Villa Lagarina Via Magrè,1,D445_R5402a_Ritorno_PRINCIPALE_sub2,1
592,0000000662022091220221105,0003859372022091220221105,Villa Lagarina Via Magrè,1,D445_R5402a_Ritorno_PRINCIPALE_sub2,1
592,0000000662022091220221105,0003859382022091220221105,Villa Lagarina Via Magrè,1,D445_R5402a_Ritorno_PRINCIPALE_sub2,1
592,0000000662022091220221105,0003859392022091220221105,Piazzale Orsi Stazione Fs,1,D453_R5410a_Ritorno_sub2,1
592,0000000662022091220221105,0003859402022091220221105,Villa Lagarina Via Magrè,1,D449_R5406a_Ritorno_sub1,1
592,0000000662022091220221105,0003859412022091220221105,Villa Lagarina Via Magrè,1,D449_R5406a_Ritorno_sub1,1
592,0000000662022091220221105,0003859422022091220221105,Villa Lagarina Via Magrè,1,D449_R5406a_Ritorno_sub1,1
592,0000000662022091220221105,0003859432022091220221105,Villa Lagarina Via Magrè,1,D449_R5406a_Ritorno_sub1,1
592,0000000662022091220221105,0003859442022091220221105,Villa Lagarina Via Magrè,1,D451_R5408a_Ritorno_sub2,1
592,0000000662022091220221105,0003859452022091220221105,Villa Lagarina Via Magrè,1,D451_R5408a_Ritorno_sub2,1
562,0000000592022091220230609,0003859482022091220230609,Piazzale Orsi Ist. Veronesi,0,D255_R5074_sub2,1
562,0000000592022091220230609,0003859492022091220230609,Via 13 Settembre,0,D255_R5074_sub2,1
562,0000000592022091220230609,0003859502022091220230609,Via 13 Settembre,0,D255_R5074_sub2,1
563,0000000592022091220230609,0003859512022091220230609,Ossario Castel Dante,0,D259_R5083c_sub2,1
563,0000000592022091220230609,0003859522022091220230609,Ossario Castel Dante,0,D259_R5083c_sub2,1
563,0000000592022091220230609,0003859532022091220230609,Ossario Castel Dante,0,D259_R5083c_sub2,1
563,0000000592022091220230609,0003859542022091220230609,Ossario Castel Dante,0,D259_R5083c_sub2,1
580,0000000682022091220230609,0003859552022091220230609,Stazione Fs,1,D473_R5634b_Ritorno_sub1,1
578,0000000662022091220230609,0003859592022091220230609,Marco,0,D302_R5155d_Andata_sub2,1
578,0000000822022091220230609,0003859602022091220230609,Marco,0,D274_R5111_Andata_sub1,1
578,0000000662022091220230609,0003859622022091220230609,Corso Bettini Liceo,1,D277_R5114a_Ritorno_sub2,1
578,0000000662022091220230609,0003859642022091220230609,Volano Via Roma,1,D270_R5108a_Ritorno_sub2,1
